Doi,Title,Year,Type,Url,Authors,Topic,Subfield,Field,Domain,Cites,Cited_by,Keywords,Abstract
10.1117/12.2587589,Consensus-driven illuminant estimation with GANs,2021,conference-paper,https://doi.org/10.1117/12.2587589,"0000-0003-1138-3345, 0000-0002-2042-5669, 0000-0002-7211-8724, 0000-0001-7461-1451",Stereo Vision and Depth Estimation,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,0,6,"['Standard illuminant', 'Illuminant Estimation', 'Gamut Mapping', 'Rendering', 'RGB color model']"
10.3390/s21020596,"Revisiting the CompCars Dataset for Hierarchical Car Classification: New Annotations, Experiments, and Results",2021,journal-article,https://doi.org/10.3390/s21020596,0000-0003-1138-3345,Deep Learning in Computer Vision and Image Recognition,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,23,13,"['Benchmark (surveying)', 'Baseline (sea)', 'Deep Learning', 'Foreground Segmentation', 'Object Detection', 'Image Recognition', 'Semantic Segmentation', 'Contextual image classification', 'Bounding overwatch', 'Minimum bounding box']"
10.1007/978-3-030-68780-9_46,On the Impact of Rain over Semantic Segmentation of Street Scenes,2021,book-chapter,https://doi.org/10.1007/978-3-030-68780-9_46,"0000-0003-1138-3345, 0000-0002-8505-1581",Image Enhancement Techniques,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,20,2,['Image Denoising']
10.1364/josaa.398692,ARC: Angle-Retaining Chromaticity diagram for color constancy error analysis,2020,journal-article,https://doi.org/10.1364/josaa.398692,"0000-0003-1138-3345, 0000-0002-7211-8724, 0000-0001-7461-1451",Color Constancy and Colorimetry,"Atomic and Molecular Physics, and Optics",Physics and Astronomy,Physical Sciences,34,13,"['Chromaticity', 'Color Constancy', 'Colorimetry', 'Standard illuminant', 'Contrast Enhancement', 'Illuminant Estimation', 'Reflectance Reconstruction', 'Ground truth']"
10.2352/issn.2694-118x.2020.lim-13,Parameters optimization of the Structural Similarity Index,2020,journal-article,https://doi.org/10.2352/issn.2694-118x.2020.lim-13,"0000-0003-1138-3345, 0000-0002-6458-942X, 0000-0002-2797-6914, 0000-0001-7461-1451, 0000-0003-4732-3328",Medical Applications of Infrared Thermography,"Radiology, Nuclear Medicine and Imaging",Medicine,Health Sciences,18,4,"['Similarity (geometry)', 'Infrared Thermography']"
10.3390/app10155143,"Recent Advances in Saliency Estimation for Omnidirectional Images, Image Groups, and Video Sequences",2020,journal-article,https://doi.org/10.3390/app10155143,0000-0003-1138-3345,Computational Modeling of Visual Saliency Detection,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,116,6,"['Saliency Detection', 'Salient Object Detection', 'Visual Attention', 'Visual Perception', 'Top-Down Attention', 'Ground truth', 'Representation (politics)']"
10.3390/app10010374,A Vision-Based System for Monitoring Elderly People at Home,2020,journal-article,https://doi.org/10.3390/app10010374,"0000-0003-1138-3345, 0000-0002-9617-8465, 0000-0003-2878-2131",Human Action Recognition and Pose Estimation,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,28,48,"['Visual Tracking', 'Action Recognition', 'Activity Recognition', 'Motion Detection', 'Multiple Object Tracking', 'Cardinality (data modeling)']"
10.3390/app10010374,A Vision-Based System for Monitoring Elderly People at Home,2020,journal-article,,"0000-0003-1138-3345, 0000-0002-9617-8465, 0000-0003-2878-2131",Human Action Recognition and Pose Estimation,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,28,48,"['Visual Tracking', 'Action Recognition', 'Activity Recognition', 'Motion Detection', 'Multiple Object Tracking', 'Cardinality (data modeling)']"
10.1016/j.inffus.2019.12.007,Neural architecture search for image saliency fusion,2019,journal-article,,"0000-0003-1138-3345, 0000-0002-7211-8724, 0000-0003-2878-2131, 0000-0001-7461-1451",Computational Modeling of Visual Saliency Detection,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,89,21,"['Benchmark (surveying)', 'Saliency Detection', 'Image Fusion', 'Backpropagation', 'Salient Object Detection', 'Image Segmentation', 'Neural Processing']"
10.1007/978-3-030-30645-8_30,Combining Saliency Estimation Methods,2019,conference-paper,https://doi.org/10.1007/978-3-030-30645-8_30,"0000-0003-1138-3345, 0000-0002-7070-1545, 0000-0003-2878-2131",Computational Modeling of Visual Saliency Detection,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,37,2,"['Saliency Detection', 'Image Segmentation', 'Image Quality Assessment', 'Salient Object Detection', 'Stereoscopic Images']"
10.1007/978-3-030-30645-8_30,Combining Saliency Estimation Methods,2019,book,,"0000-0003-1138-3345, 0000-0002-7070-1545, 0000-0003-2878-2131",Computational Modeling of Visual Saliency Detection,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,37,2,"['Saliency Detection', 'Image Segmentation', 'Image Quality Assessment', 'Salient Object Detection', 'Stereoscopic Images']"
